route_id,route_short_name,route_long_name,agency_id,sistema,subsistema,status,grupo_mode,lote_mode,empresa_mode,consorcio_operador,area_operacional_num_1a9,nome,area_operacional_hex_cor,cidade
2175-10,2175-10,Pq. Edu Chaves - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
2182-10,2182-10,Jd. Brasil - Pça. Do Correio,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
2201-10,2201-10,Div. De Ferraz - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2202-10,2202-10,Jd. Das Oliveiras - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2203-10,2203-10,Burgo Paulista - Shop. Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
2290-10,2290-10,Term. São Mateus - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
2290-21,2290-21,São Mateus - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
233A-10,233A-10,Jd. Helena - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
233C-10,233C-10,Term. A. E. Carvalho - Ceret,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2363-10,2363-10,Jd. Danfer - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2435-10,2435-10,Jd. Coimbra - Term. Aricanduva,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2451-10,2451-10,Vl. São Francisco - Term. Aricanduva,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2522-10,2522-10,Jd. Sto. Antônio - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2523-10,2523-10,Vl. Progresso - Term. A. E. Carvalho,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
253F-10,253F-10,Term. A. E. Carvalho - Term. São Mateus,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2551-10,2551-10,Term. A. E. Carvalho - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2552-10,2552-10,Vl. Mara - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2552-41,2552-41,Jd. São Martinho - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2582-10,2582-10,Vl. Nova Curuçá - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2582-21,2582-21,Cid. Pedro José Nunes - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2583-10,2583-10,Vl. Curuçá - Term. Aricanduva,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2590-10,2590-10,União De Vl. Nova - Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D07,TransUniao,,,,,São Paulo
2626-10,2626-10,Jd. Nazaré - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
263C-10,263C-10,Jd. Helena - Cohab Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
263J-10,263J-10,Penha - Conj. José Bonifácio,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2666-10,2666-10,Jd. Camargo Velho - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2666-21,2666-21,Jd. Camargo Velho - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2678-10,2678-10,Oliveirinha - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2678-41,2678-41,Jd. Camargo Novo - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2702-10,2702-10,Vl. Americana - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2702-21,2702-21,Jd. Pedro José Nunes - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2703-10,2703-10,Jd. Etelvina - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2703-21,2703-21,Jd. Etelvina - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2703-22,2703-22,Jd. Gianetti - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2704-10,2704-10,Jd. Robru - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2705-10,2705-10,Jd. Fanganielo - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2707-10,2707-10,Chabilândia - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2707-31,2707-31,Chabilândia - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2708-10,2708-10,Jd. Lajeado - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
2709-10,2709-10,Metrô Patriarca - Vl. União,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2709-31,2709-31,Metrô Patriarca - Vl. União,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2710-10,2710-10,Metrô Patriarca - Burgo Paulista,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2710-31,2710-31,Metrô Patriarca - Term. A. E. Carvalho,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2711-10,2711-10,Ponte Rasa - Metrô Patriarca,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2712-10,2712-10,Jd. São Nicolau - Shop. Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2713-10,2713-10,Metrô Penha - Chác. Bela Vista,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2714-10,2714-10,Metrô Vl. Matilde - Vl. Rui Barbosa,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2715-10,2715-10,Vl. Sílvia - Metrô Patriarca,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2716-10,2716-10,Chác. Cruz. Do Sul - Metrô Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2717-10,2717-10,Metrô Guilhermina/esperança - Cangaíba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2718-10,2718-10,Vl. Sílvia - Metrô Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2719-10,2719-10,Ermelino Matarazzo - Metrô Vl. Matilde,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
271A-10,271A-10,Term. Penha - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
271A-51,271A-51,Cangaíba - Metrô Santana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
271C-10,271C-10,Pq. Vl. Maria - Term. Princ. Isabel - Circular,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
271F-10,271F-10,Center Norte - Metrô Belém     ,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
271M-10,271M-10,Pq. Novo Mundo - Metrô Santana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
271P-10,271P-10,Cangaíba - Pça Do Correio,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
2720-10,2720-10,Jd. Belém - Metrô Guilhermina/esperança,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2720-31,2720-31,Jd. Belém - Metrô Guilhermina/esperança,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2721-10,2721-10,Jd. Nazaré - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2722-10,2722-10,Jd. Veronia - Metrô Guilhermina/esperança,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2722-31,2722-31,Metrô Guilhermina/esperança - Jd. Verônia,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2723-10,2723-10,União De Vl. Nova - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2724-10,2724-10,Metrô Artur Alvim - Conj. Araucária,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2725-10,2725-10,Metrô Artur Alvim - Jd. São Carlos,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2726-10,2726-10,Limoeiro - Metrô Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
2727-10,2727-10,Metrô Artur Alvim - Conj. A. E. Carvalho,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2728-10,2728-10,Jd. Do Castelo - Metrô Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
272N-10,272N-10,Pq. Novo Mundo - Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E02,Sambaiba,,,,,São Paulo
2730-10,2730-10,Vl. Jacui - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
2731-10,2731-10,Vl. Progresso - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
2732-10,2732-10,Metrô Artur Alvim - Vl. Regina,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2733-10,2733-10,Pq. Guarani - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2734-10,2734-10,Jd. Campos - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
2735-10,2735-10,Jd. Keralux - Metrô Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
2735-21,2735-21,Jd. São Francisco - Metrô Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
273D-10,273D-10,Pq. D. João Nery - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273F-10,273F-10,Vl. Mara - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273G-10,273G-10,Jd. Helena - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273G-21,273G-21,Jd. Noêmia - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273J-10,273J-10,Jd. Romano - Metrô Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273L-10,273L-10,Cptm José Bonifácio - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273N-10,273N-10,Cid. Kemel Ii - Metrô Vl. Matilde,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273N-41,273N-41,Itaim Paulista - Metrô Vl. Matilde,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273R-10,273R-10,Jd. Robru - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273R-42,273R-42,Jd. Robru - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273V-10,273V-10,Parada Xv De Novembro - Metrô Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
273X-10,273X-10,Jd. Das Oliveiras - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2740-10,2740-10,Pedra Branca - Metrô Santana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
274P-10,274P-10,Penha - Metrô Vl. Mariana,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2755-10,2755-10,Guaianases - Metrô Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2756-10,2756-10,Guaianases - Metrô Patriarca,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2762-10,2762-10,Ermelino Matarazzo - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2765-10,2765-10,Vl. Cisper - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2766-10,2766-10,Jd. Camargo Velho - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2766-41,2766-41,Jd. Indaiá - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2767-10,2767-10,Cid. Pedro José Nunes - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2769-10,2769-10,Jd. Romano - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2770-10,2770-10,Cptm José Bonifácio - Metrô Vl. Matilde,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
2772-10,2772-10,Jd. Nazaré - Metrô Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
2780-10,2780-10,Jd. Camargo Novo - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
278A-10,278A-10,Metrô Santana - Penha  ,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
297A-10,297A-10,Vl. Santa Maria - Metrô Barra Funda,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR2,Sambaiba,Sambaíba,2.0,Área 2,#005CCF,São Paulo
3001-10,3001-10,Itaim Paulista - Term. São Miguel,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3002-10,3002-10,Jd. Mabel - São Miguel,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3003-10,3003-10,Jd. São Martinho - Cptm Vl. Mara/itaim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3004-10,3004-10,Jd. São Martinho - Cptm Vl. Mara/itaim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3006-10,3006-10,Jd. Fanganielo - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3006-21,3006-21,Etec Guaianases - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3008-10,3008-10,Jd. Miriam - Cptm Itaim Paulista,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3009-10,3009-10,Itaim Paulista - Cptm Itaim Paulista,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3010-10,3010-10,Cem. Da Saudade - Term. A. E. Carvalho,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3013-10,3013-10,Term. Cid. Tiradentes - Metalúrgicos,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3015-10,3015-10,Jd. Romano - Jd. Mabel,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3019-10,3019-10,Term. Cid. Tiradentes - Vl. Paulista I,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3020-10,3020-10,Cohab José Bonifácio  - Shop. Aricanduva,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3021-10,3021-10,Pq. Bancário - Term. Vl Prudente,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
3023-10,3023-10,Shop. Aricanduva - Pq. São Rafael,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3024-10,3024-10,Vl. Industrial - Term. Vl Prudente,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
3025-10,3025-10,Jd. Wilma Flor - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3026-10,3026-10,Vl. Iolanda Ii - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3027-10,3027-10,Cptm Guaianases - Shop. Aricanduva,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3029-10,3029-10,Jd. Das Rosas - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3031-10,3031-10,Jd. Alto Paulistano - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3032-10,3032-10,Term. Vl. Carrão - Circular,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
3046-10,3046-10,Vl. Guarani - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3051-10,3051-10,Ermelino Matarazzo - Term. A. E. Carvalho,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
3053-10,3053-10,Jd. Itápolis - Metrô Belém,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3054-10,3054-10,Jd. Palanque - Hosp. Sapopemba,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3063-1,3063-1,Guaianases - Term. São Mateus,1,onibus,municipal,existente,,,,,,,,São Paulo
3063-10,3063-10,Guaianases - Term. São Mateus,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
3063-41,3063-41,Guaianases - Term. São Mateus,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
3064-10,3064-10,Cid. Tiradentes - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3064-41,3064-41,Term. Cid. Tiradentes - Sta. Etelvina Ii B6,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3069-10,3069-10,Jd. Recanto Verde Sol - Term. São Mateus,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3069-21,3069-21,Jd. Alto Alegre - Term. São Mateus,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
307C-10,307C-10,Conj. Encosta Norte - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3098-10,3098-10,Jd. São Francisco - Shop. Aricanduva,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
3098-31,3098-31,São Mateus - Jd. Elizabeth,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
3099-10,3099-10,Hosp. São Mateus - Jd. Da Conquista,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
3112-10,3112-10,Vl. Industrial - Metrô Belém,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
311C-10,311C-10,Pq. São Lucas - Bom Retiro,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
312N-10,312N-10,Term. Cid. Tiradentes - São Miguel Paulista,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
3134-10,3134-10,Shop. Aricanduva - Metrô Tamanduateí,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3139-10,3139-10,Jd. Vl. Formosa - Pça. João Mendes,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
3141-10,3141-10,São Mateus - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
314J-10,314J-10,Pq. Sta. Madalena - Pça. Almeida Jr.,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
314V-10,314V-10,Vl. Ema - Pça. Almeida Jr.,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
3160-10,3160-10,Term. Vl. Prudente - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
3161-10,3161-10,Jd. Colorado - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D07,TransUniao,,,,,São Paulo
3206-10,3206-10,Metrô Penha - Conj. Chaparral,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3301-10,3301-10,Term. São Miguel - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
3390-10,3390-10,São Mateus - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
3414-10,3414-10,Vl. Dalila - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
342C-10,342C-10,Jd. Marília - Penha,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
342M-10,342M-10,Term. São Mateus - Term. Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
342N-10,342N-10,Cohab Pres. Juscelino Kubitscheck - E.t. Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3459-10,3459-10,Itaim Paulista - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
3459-21,3459-21,Cem. Da Saudade - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
