linha_id,linha,sistema,subsistema,operador,fase,etapa,status,qtde_vias,qtde_estacoes,comprimento_km,origem_aba,cidade
linha_cs1_paraiso_anhangabau_ate_pedreira_nakamura,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,,proposta,2.0,0,7.503657952090711,metropolitano,São Paulo
linha_cs1_paraiso_anhangabau_ate_pedreira_nakamura,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Fase III - Extensão para Belmira Marin,,proposta,,0,10.49195819724016,metropolitano,São Paulo
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Extensão Sudoeste,,proposta,,0,8.24259783217414,metropolitano,São Paulo
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Extensão até Vila Medeiros,,proposta,,0,8.850904620420481,metropolitano,São Paulo
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão até Torres Tibagy,,proposta,,0,5.284494709470335,metropolitano,São Paulo
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase III - Extensão até Pq. Adriana,,proposta,,0,3.000959072750108,metropolitano,São Paulo
linha_05_lilas,Linha 05 - Lilás,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Extensão para Bresser,,proposta,,0,5.311863319322005,metropolitano,São Paulo
linha_05_lilas,Linha 05 - Lilás,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão para Zaki Narchi,,proposta,,0,11.6683481168392,metropolitano,São Paulo
linha_05_lilas,Linha 05 - Lilás,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase III - Extensão para Tremembé,,proposta,,0,5.649697492097158,metropolitano,São Paulo
linha_05_lilas,Linha 05 - Lilás,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase IV - Extensão para Fontális,,proposta,,0,2.652231418655718,metropolitano,São Paulo
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Extensão até Vila Industrial ❸,,proposta,3.0,0,9.60923768126869,metropolitano,São Paulo
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão até Sonia Maria ❸,,proposta,3.0,0,7.84573440038259,metropolitano,São Paulo
linha_16_violeta,Linha 16 - Violeta,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase Única - Extensão Leste,,proposta,2.0,0,2.690055276619622,metropolitano,São Paulo
linha_19_celeste,Linha 19 - Celeste,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Extensão Norte,,proposta,,0,4.154254888854753,metropolitano,São Paulo
linha_19_celeste,Linha 19 - Celeste,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Extensão até Helio Peregrino,,proposta,4.0,0,9.069867017175065,metropolitano,São Paulo
